,Unnamed: 0,comics,id,name
741,48,0,1010850,Bloodstrike
742,49,1,1011113,Blue Blade
743,50,32,1011339,Blue Marvel
744,51,1,1011264,Blue Shield
745,52,3,1010688,Blur
746,53,7,1011119,"Bob, Agent of Hydra"
747,54,67,1010366,Boom Boom
748,55,62,1009205,Boomer
749,56,40,1010371,Boomerang
750,57,7,1009206,Box
751,58,10,1011236,Bride of Nine Spiders (Immortal Weapons)
752,59,0,1014981,Bromley
753,60,45,1009208,Brood
754,61,10,1011090,Brother Voodoo
755,62,30,1009209,Brotherhood of Evil Mutants
756,63,13,1014973,Brotherhood of Mutants (Ultimate)
757,64,126,1009167,Bruce Banner
758,65,9,1009210,Brute
759,66,82,1009211,Bucky
760,67,3,1011038,Bug
761,68,7,1010887,Bulldozer
762,69,128,1009212,Bullseye
763,70,12,1009213,Bushwacker
764,71,8,1011101,Butterfly
765,72,423,1009214,Cable
766,73,38,1017317,Cable (Deadpool)
767,74,0,1017307,Cable (Marvel: Avengers Alliance)
768,75,2,1011252,Cable (Ultimate)
769,76,0,1017472,Cable (X-Men: Battle of the Atom)
770,77,11,1011209,Calamity
771,78,70,1009216,Caliban
772,79,33,1009217,Callisto
773,80,1,1010912,Callisto (Age of Apocalypse)
774,81,6,1009218,Calypso
775,82,4,1011139,Cammi
776,83,287,1009219,Cannonball
777,84,0,1011276,Cap'n Oz
778,85,2362,1009220,Captain America
779,86,3,1010914,Captain America (House of M)
780,87,0,1017295,Captain America (LEGO Marvel Super Heroes)
781,88,0,1017327,Captain America (Marvel War of Heroes)
782,89,54,1017575,Captain America (Sam Wilson)
783,90,75,1010913,Captain America (Ultimate)
784,91,0,1017105,Captain America/Steve Rogers (MAA)
785,92,172,1009223,Captain Britain
786,93,3,1010915,Captain Britain (Ultimate)
787,94,0,1011190,Captain Cross
788,95,0,1011196,Captain Flint
789,96,505,1010338,Captain Marvel (Carol Danvers)
790,97,62,1011096,Captain Marvel (Genis-Vell)
791,98,197,1009224,Captain Marvel (Mar-Vell)
792,99,36,1011095,Captain Marvel (Monica Rambeau)
793,0,10,1011097,Captain Marvel (Phyla-Vell)
794,1,0,1011355,Captain Midlands
795,2,10,1009225,Captain Stacy
796,3,24,1011027,Captain Universe
797,4,10,1011052,Cardiac
798,5,4,1010143,Caretaker
799,6,1,1009226,Cargill
800,7,69,1011258,Carlie Cooper
801,8,11,1009688,Carmella Unuscione
802,9,128,1009227,Carnage
803,10,7,1010916,Carnage (Ultimate)
804,11,31,1009261,Carol Danvers
805,12,0,1009344,Carol Hines
806,13,9,1009478,Cassandra Nova
807,14,1,1009230,Catseye
808,15,21,1009536,Cecilia Reyes
809,16,16,1010813,Celestials
810,17,12,1011039,Centennial
811,18,0,1011140,Centurions
812,19,7,1009231,Cerebro
813,20,2,1011141,Cerise
814,21,39,1009232,Ch'od
815,22,52,1009233,Chamber
816,23,39,1009234,Chameleon
817,24,43,1010756,Champions
818,25,0,1011015,Changeling
819,26,83,1009733,Charles Xavier
820,27,0,1011331,Charlie Campion
821,28,15,1010754,Chase Stein
822,29,0,1011359,Chat
823,30,6,1009237,Chimera
824,31,1,1011411,Chores MacGillicudy
825,32,2,1011187,Christian Walker
826,33,3,1009238,Chronomancer
827,34,20,1011270,ClanDestine
828,35,97,1009239,Clea
829,36,2,1014999,Clea (Ultimate)
830,37,34,1010809,Clint Barton
831,38,122,1009241,Cloak
832,39,20,1010823,Cloud 9
833,40,3,1011286,Cobalt Man
834,41,81,1010676,Colleen Wing
835,42,0,1010798,Colonel America
836,43,693,1009243,Colossus
837,44,64,1010917,Colossus (Ultimate)
838,45,1,1011410,Confederates of the Curious
839,46,34,1009245,Constrictor
840,47,1,1011407,Contessa (Vera Vidal)
841,48,8,1010346,Controller
842,49,0,1009246,Cornelius
843,50,28,1009247,Corsair
844,51,8,1011353,Cosmo (dog)
845,52,2,1011362,Cottonmouth
846,53,30,1009249,Count Nefaria
847,54,1,1009250,Countess
848,55,0,1011272,Crimson Crusader
849,56,40,1009251,Crimson Dynamo
850,57,0,1017323,Crimson Dynamo (Iron Man 3 - The Official Game)
851,58,0,1011169,Crimson King
852,59,51,1009252,Crossbones
853,60,7,1009253,Crule
854,61,3,1009254,Crusher Hogan
855,62,4,1014991,Crusher Hogan (Ultimate)
856,63,122,1009255,Crystal
857,64,1,1011268,Cuckoo
858,65,18,1009244,Curt Conners
859,66,0,1011174,Cuthbert
860,67,21,1009256,Cyber
861,68,973,1009257,Cyclops
862,69,67,1010918,Cyclops (Ultimate)
863,70,0,1017473,Cyclops (X-Men: Battle of the Atom)
864,71,20,1011385,Cypher
865,72,2,1011050,D'Ken Neramani
866,73,124,1009258,Dagger
867,74,3,1010774,Daily Bugle
868,75,53,1010719,Daimon Hellstrom
869,76,97,1011001,Daken
870,77,20,1011333,Dakota North
871,78,16,1009259,Damage Control
872,79,62,1009453,Dani Moonstar
873,80,1,1010776,Danny Rand
874,81,1168,1009262,Daredevil
875,82,0,1017292,Daredevil (LEGO Marvel Super Heroes)
876,83,0,1017312,Daredevil (Marvel Heroes)
877,84,22,1010919,Daredevil (Ultimate)
878,85,1,1011306,Dargo Ktor
879,86,79,1011367,Dark Avengers
880,87,10,1010907,Dark Beast
881,88,22,1009265,Dark Phoenix
882,89,10,1011387,Dark X-Men
883,90,51,1011020,Darkhawk
884,91,24,1009266,Darkstar
885,92,10,1011016,Darwin
886,93,206,1009267,Dazzler
887,94,16,1010920,Dazzler (Ultimate)
888,95,1,1010341,Deacon Frost
889,96,9,1011087,Dead Girl
890,97,845,1009268,Deadpool
891,98,0,1017316,Deadpool (Deadpool)
892,99,0,1017336,Deadpool (LEGO Marvel Super Heroes)
893,0,0,1017474,Deadpool (X-Men: Battle of the Atom)
894,1,29,1009269,Death
895,2,36,1009270,Deathbird
896,3,8,1011037,Deathcry
897,4,99,1010890,Deathlok
898,5,1,1014997,Deathstrike (Ultimate)
899,6,1,1009713,Debra Whitman
900,7,9,1010717,Debrii
901,8,3,1011188,Deena Pilgrim
902,9,208,1011023,Defenders
903,10,5,1011071,Demogoblin
904,11,37,1009271,Destiny
905,12,3,1009272,Detective Soap
906,13,7,1011107,Deviants
907,14,80,1017583,Devil Dinosaur (Devil Dinosaur)
908,15,0,1017102,Devil Dinosaur (HAS)
909,16,4,1011142,Devos
910,17,3,1011260,Dexter Bennett
911,18,28,1009273,Diablo
912,19,54,1009274,Diamondback (Rachel Leighton)
913,20,3,1011040,Dinah Soar
914,21,0,1010997,Dirk Anger
915,22,104,1009275,Doc Samson
916,23,411,1009281,Doctor Doom
917,24,12,1011103,Doctor Doom (Ultimate)
918,25,9,1011206,Doctor Faustus
919,26,155,1009276,Doctor Octopus
920,27,15,1010921,Doctor Octopus (Ultimate)
921,28,21,1010689,Doctor Spectrum
922,29,831,1009282,Doctor Strange
923,30,11,1011358,Doctor Strange (Ultimate)
924,31,9,1011235,Dog Brother #1
925,32,269,1009277,Domino
926,33,10,1010330,Donald Blake
927,34,3,1009278,Doomsday Man
928,35,39,1009279,Doop
929,36,5,1010879,Doorman
930,37,0,1011195,Dorian Gray
931,38,53,1009280,Dormammu
932,39,3,1014992,Dormammu (Ultimate)
933,40,0,1017300,Dr. Strange (Marvel: Avengers Alliance)
934,41,67,1010677,Dracula
935,42,3,1011247,Dragon Lord
936,43,36,1009283,Dragon Man
937,44,77,1010735,Drax
938,45,5,1010368,Dreadnoughts
939,46,3,1015007,Dreaming Celestial
940,47,0,1011322,Druig
941,48,64,1009284,Dum Dum Dugan
942,49,21,1009285,Dust
943,50,7,1009286,Earthquake
944,51,31,1010785,Echo
945,52,170,1010787,Eddie Brock
946,53,0,1009396,Eddie Lau
947,54,0,1010999,"Edward ""Ted"" Forrester"
948,55,105,1011072,Edwin Jarvis
949,56,16,1011060,Ego
950,57,88,1009287,Electro
951,58,7,1010922,Electro (Ultimate)
952,59,196,1009288,Elektra
953,60,11,1010923,Elektra (Ultimate)
954,61,1,1010355,Elements of Doom
955,62,1,1009290,Elite
956,63,26,1011082,Elixir
957,64,3,1011122,Elloe Kaifi
958,65,35,1010701,Elsa Bloodstone
959,66,392,1009310,Emma Frost
960,67,15,1009291,Empath
961,68,10,1009292,Emplate
962,69,25,1010671,Enchantress (Amora)
963,70,2,1011432,Enchantress (Sylvie Lushton)
964,71,5,1011313,Ender Wiggin
965,72,10,1010445,Energizer
966,73,0,1011065,Epoch
967,74,5,1009293,Erik the Red
968,75,52,1010807,Eternals
969,76,20,1011061,Eternity
970,77,199,1010771,Excalibur
971,78,146,1009294,Exiles
972,79,24,1009295,Exodus
973,80,0,1009296,Expediter
974,81,8,1011199,Ezekiel
975,82,17,1011317,Ezekiel Stane
976,83,3,1009248,Fabian Cortez
977,84,193,1009297,Falcon
978,85,0,1017110,Falcon/Sam Wilson (MAA)
979,86,0,1011143,Fallen One
980,87,15,1009298,Famine
981,88,1401,1009299,Fantastic Four
982,89,99,1011013,Fantastic Four (Ultimate)
983,90,1,1011111,Fantastick Four
984,91,62,1009301,Fantomex
985,92,16,1011233,Fat Cobra
986,93,3,1009335,Felicia Hardy
987,94,6,1009302,Fenris
988,95,6,1011213,Feral
989,96,27,1009303,Fin Fang Foom
990,97,34,1010868,Firebird
991,98,7,1009304,Firebrand
992,99,0,1014987,Firedrake
993,0,41,1009305,Firelord
994,1,106,1009306,Firestar
995,2,5,1011222,Firestar (Ultimate)
996,3,7,1010880,Fixer (Paul Norbert Ebersol)
997,4,5,1010863,Flatman
998,5,0,1010333,Flying Dutchman
999,6,88,1009470,Foggy Nelson
1000,7,28,1009307,Force Works
1001,8,22,1009308,Forearm
1002,9,146,1009309,Forge
1003,10,3,1014993,Forge (Ultimate)
1004,11,2,1011177,Forgotten One
1005,12,24,1009229,Frank Castle
1006,13,26,1011356,Frankenstein's Monster
1007,14,151,1009539,Franklin Richards
1008,15,6,1010980,Franklin Storm
1009,16,6,1011240,Freak
1010,17,19,1010799,Frightful Four
1011,18,20,1011389,Frog Thor
1012,19,2,1010670,Frog-Man
1013,20,0,1009377,Gabe Jones
1014,21,227,1009312,Galactus
1015,22,0,1011384,Galia
1016,23,480,1009313,Gambit
1017,24,0,1011201,Gamma Corps
1018,25,68,1010763,Gamora
1019,26,0,1017324,Gamora (Marvel War of Heroes)
1020,27,15,1010832,Gargoyle
1021,28,1,1012513,Gargoyle (Yuri Topolov)
1022,29,0,1011380,Garia
1023,30,19,1009383,Garrison Kane
1024,31,29,1009315,Gateway
1025,32,29,1009316,Gauntlet (Joseph Green)
1026,33,0,1011248,Geiger
1027,34,0,1009556,Gene Sailors
1028,35,100,1011285,Generation X
1029,36,16,1009317,Genesis
1030,37,1,1011098,Genis-Vell
1031,38,9,1014974,George Stacy (Ultimate)
1032,39,13,1010749,Gertrude Yorkes
1033,40,75,1010925,Ghost Rider (Daniel Ketch)
1034,41,291,1009318,Ghost Rider (Johnny Blaze)
1035,42,0,1017329,Ghost Rider (Marvel War of Heroes)
1036,43,2,1011221,Giant Girl
1037,44,58,1009320,Giant Man
1038,45,0,1010720,Giant-dok
1039,46,20,1010926,Giant-Man (Ultimate)
1040,47,22,1011055,Gideon
1041,48,0,1014982,Git Hoskins
1042,49,83,1009321,Gladiator (Kallark)
1043,50,9,1011256,Gladiator (Melvin Potter)
1044,51,7,1009645,Glenn Talbot
1045,52,11,1011144,Glorian
1046,53,9,1009322,Goblin Queen
1047,54,0,1011374,Golden Guardian
1048,55,28,1010927,Goliath (Bill Foster)
1049,56,64,1009324,Gorgon
1050,57,18,1010731,Gorilla Man
1051,58,11,1011076,Grandmaster
1052,59,35,1010702,Gravity
1053,60,12,1011041,Great Lakes Avengers
1054,61,12,1014985,Green Goblin (Barry Norman Osborn)
1055,62,11,1010928,Green Goblin (Harry Osborn)
1056,63,2,1010929,Green Goblin (Ultimate)
1057,64,0,1009326,Gressill
1058,65,28,1011420,Grey Gargoyle
1059,66,0,1011292,Greymalkin
1060,67,33,1009328,Grim Reaper
1061,68,37,1010743,Groot
1062,69,36,1009330,Guardian
1063,70,334,1011299,Guardians of the Galaxy
1064,71,0,1009331,Guardsmen
1065,72,0,1010709,Gunslinger
1066,73,22,1009207,GW Bridge
1067,74,77,1009619,Gwen Stacy
1068,75,27,1014994,Gwen Stacy (Ultimate)
1069,76,8,1011400,H.A.M.M.E.R.
1070,77,1,1009332,H.E.R.B.I.E.
1071,78,8,1011391,Hairball
1072,79,1,1009333,Half-Life (Tony Masterson)
1073,80,30,1009334,Hammerhead
1074,81,5,1014995,Hammerhead (Ultimate)
1075,82,241,1011490,Hank Pym
1076,83,2,1011091,Hannibal King
1077,84,18,1009348,Happy Hogan
1078,85,17,1010821,Hardball
1079,86,0,1011185,Harley Davidson Cooper
1080,87,13,1009336,Harpoon
1081,88,0,1011069,Harrier
1082,89,0,1009339,Harry Heck
1083,90,98,1009486,Harry Osborn
1084,91,10,1011218,Harry Osborn (Ultimate)
1085,92,3,1010816,Hate-Monger (Adolf Hitler)
1086,93,331,1009337,Havok
1087,94,633,1009338,Hawkeye
1088,95,82,1010808,Hawkeye (Kate Bishop)
1089,96,0,1017311,Hawkeye (Marvel Heroes)
1090,97,30,1011131,Hawkeye (Ultimate)
1091,98,0,1017108,Hawkeye/Clint Barton (MAA)
1092,99,1,1011046,Hedge Knight
1093,0,80,1010351,Hellcat (Patsy Walker)
1094,1,31,1009340,Hellfire Club
1095,2,2,1014996,Hellfire Club (Ultimate)
1096,3,27,1010678,Hellion
1097,4,7,1011044,Hellions (Squad)
1098,5,1,1009341,Hemingway
1099,6,14,1011371,Henry Peter Gyrich
1100,7,38,1009342,Hepzibah
1101,8,281,1009343,Hercules
1102,9,84,1010759,Heroes For Hire
1103,10,0,1011274,Hex
1104,11,38,1011300,High Evolutionary
1105,12,0,1010839,Hindsight Lad
1106,13,4,1010703,Hiroim
1107,14,5,1009345,Hitman
1108,15,0,1011383,Hitomi Sakuma
1109,16,9,1010930,Hobgoblin (Jason Macendale)
1110,17,3,1010931,Hobgoblin (Robin Borne)
1111,18,37,1009347,Hobgoblin (Roderick Kingsley)
1112,19,31,1009349,Holocaust (Age of Apocalypse)
1113,20,0,1009350,Holy
1114,21,101,1011428,Hope Summers
1115,22,0,1009557,Howard Saint
1116,23,108,1010373,Howard The Duck
1117,24,1657,1009351,Hulk
1118,25,0,1017098,Hulk (HAS)
1119,26,0,1017333,Hulk (LEGO Marvel Super Heroes)
1120,27,8,1011118,Hulk (Marvel Zombies)
1121,28,0,1017303,Hulk (Marvel: Avengers Alliance)
1122,29,27,1011005,Hulk (Ultimate)
1123,30,0,1010721,Hulk-dok
1124,31,0,1017107,Hulk/Bruce Banner (MAA)
1125,32,26,1009355,Hulkling
1126,33,2,1010343,Human Cannonball
1127,34,0,1011415,Human Fly (Richard Deacon)
1128,35,12,1010722,Human Robot
1129,36,1189,1009356,Human Torch
1130,37,53,1010932,Human Torch (Jim Hammond)
1131,38,55,1011102,Human Torch (Ultimate)
1132,39,5,1010675,Humbug
1133,40,40,1009357,Husk
1134,41,8,1009358,Hussar
1135,42,142,1009359,Hydra
1136,43,18,1009360,Hydro-Man
1137,44,35,1009361,Hyperion (Earth-712)
1138,45,3,1011246,Hypno-Hustler
1139,46,573,1009362,Iceman
1140,47,68,1010933,Iceman (Ultimate)
1141,48,0,1017475,Iceman (X-Men: Battle of the Atom)
1142,49,4,1011077,Ikaris
1143,50,16,1010758,Illuminati
1144,51,1,1009529,Ilyana Rasputin
1145,52,0,1011273,Imp
1146,53,0,1011089,Imperfects
1147,54,17,1009363,Imperial Guard
1148,55,24,1009364,Impossible Man
1149,56,4,1011063,In-Betweener
1150,57,3,1011064,Inertia
1151,58,0,1011146,Infant Terrible
1152,59,248,1009365,Inhumans
1153,60,2,1011293,Ink
1154,61,93,1011024,Invaders
1155,62,725,1009366,Invisible Woman
1156,63,0,1017301,Invisible Woman (Marvel: Avengers Alliance)
1157,64,52,1010934,Invisible Woman (Ultimate)
1158,65,0,1011379,Iron Cross Army
1159,66,7,1011318,Iron Fist (Bei Bang-Wen)
1160,67,391,1009367,Iron Fist (Danny Rand)
1161,68,14,1010888,Iron Fist (Orson Randall)
1162,69,1,1011413,Iron Fist (Quan Yaozu)
1163,70,0,1016839,Iron Fist (USM)
1164,71,2,1011412,Iron Fist (Wu Ao-Shi)
1165,72,15,1010704,Iron Lad
1166,73,2561,1009368,Iron Man
1167,74,0,1017320,Iron Man (Iron Man 3 - The Official Game)
1168,75,0,1017294,Iron Man (LEGO Marvel Super Heroes)
1169,76,0,1017310,Iron Man (Marvel Heroes)
1170,77,0,1017326,Iron Man (Marvel War of Heroes)
1171,78,76,1010935,Iron Man (Ultimate)
1172,79,0,1017104,Iron Man/Tony Stark (MAA)
1173,80,0,1009371,Iron Monger
1174,81,6,1009487,Iron Patriot
1175,82,76,1009538,Iron Patriot (James Rhodes)
1176,83,0,1010844,Ironclad
1177,84,277,1009372,J. Jonah Jameson
1178,85,0,1010736,Jack Flag
1179,86,8,1010786,Jack Murdock
1180,87,9,1010766,Jack O' Lantern
1181,88,6,1011251,Jack Power
1182,89,43,1011288,Jackal
1183,90,7,1011259,Jackpot
1184,91,3,1010775,James Buchanan Barnes
1185,92,3,1010777,James Howlett
1186,93,13,1011343,Jamie Braddock
1187,94,61,1010329,Jane Foster
1188,95,1,1010878,"Janus, the Nega-Man"
1189,96,20,1009597,Jasper Sitwell
1190,97,0,1011344,Jazinda
1191,98,215,1009327,Jean Grey
1192,99,52,1009496,Jean Grey
1193,0,78,1010946,Jean Grey (Ultimate)
1194,1,0,1009604,Jennifer Smith
1195,2,19,1011404,Jeryn Hogarth
1196,3,12,1010667,Jessica Drew
1197,4,155,1009378,Jessica Jones
1198,5,1,1009373,Jetstream
1199,6,22,1009374,Jigsaw
1200,7,14,1011105,Jimmy Woo
1201,8,0,1009375,Joan the Mouse
1202,9,74,1009376,Jocasta
1203,10,0,1011171,John Farson
1204,11,7,1010812,John Jameson
1205,12,0,1009500,John Porter
1206,13,5,1009721,John Wraith
1207,14,4,1009196,Johnny Blaze
1208,15,27,1009630,Johnny Storm
1209,16,37,1009380,Joseph
1210,17,0,1010938,Joshua Kane
1211,18,7,1010937,Josiah X
1212,19,5,1011033,Joystick
1213,20,245,1009381,Jubilee
1214,21,3,1010936,Jubilee (Age of Apocalypse)
1215,22,198,1009382,Juggernaut
1216,23,0,1010772,Jule Carpenter
1217,24,6,1010679,Julian Keller
1218,25,7,1011314,Junta
1219,26,75,1010760,Justice
1220,27,8,1011310,Justin Hammer
1221,28,124,1011081,Ka-Zar
1222,29,11,1011193,Kabuki
1223,30,124,1009384,Kang
1224,31,0,1014983,Karen O'Malley
1225,32,33,1011357,Karen Page
1226,33,52,1011386,Karma
1227,34,105,1009385,Karnak
1228,35,9,1010752,Karolina Dean 
1229,36,11,1010783,Kat Farrell
1230,37,12,1010810,Kate Bishop
1231,38,11,1011250,Katie Power
1232,39,6,1011319,Ken Ellis
1233,40,0,1009386,Khan
1234,41,13,1010893,Kid Colt
1235,42,4,1011397,Killer Shrike
1236,43,24,1011289,Killmonger
1237,44,38,1011116,Killraven
1238,45,2,1009388,King Bedlam
1239,46,5,1010842,King Cobra
1240,47,248,1009389,Kingpin
1241,48,0,1011308,Kinsey Walden
1242,49,328,1009508,Kitty Pryde
1243,50,0,1017476,Kitty Pryde (X-Men: Battle of the Atom)
1244,51,47,1009390,Klaw
1245,52,20,1010818,Komodo (Melati Kusuma)
1246,53,5,1011147,Korath
1247,54,18,1011080,Korg
1248,55,10,1011312,Korvac
1249,56,68,1009391,Kraven the Hunter
1250,57,23,1011148,Kree
1251,58,0,1015017,Krista Starr
1252,59,0,1011178,Kronos
1253,60,5,1011029,Kulan Gath
1254,61,0,1011058,Kylun
1255,62,2,1009392,La Nuit
1256,63,33,1011327,Lady Bullseye
1257,64,91,1009393,Lady Deathstrike
1258,65,3,1011014,Lady Mastermind
1259,66,0,1014977,Lady Ursula
1260,67,0,1014976,Lady Vermin
1261,68,0,1009394,Lake
1262,69,0,1009395,Landau
1263,70,1,1009397,Lava-Man
1264,71,41,1011100,Layla Miller
1265,72,49,1009398,Leader
1266,73,4,1011092,Leech
1267,74,88,1009399,Legion
1268,75,6,1011403,"Lei Kung, The Thunderer"
1269,76,0,1009166,Lenny Balinger
1270,77,0,1011186,Leo (Zodiac)
1271,78,0,1010340,Leopardon
1272,79,1,1011375,Leper Queen
1273,80,0,1014988,Lester
1274,81,12,1011421,Lethal Legion
1275,82,1,1010977,Lieutenant Marcus Stone
1276,83,4,1009401,Lifeguard
1277,84,1,1011408,Lightning Lords of Nepal
1278,85,36,1010450,Lightspeed
1279,86,7,1009236,Lila Cheney
1280,87,114,1009402,Lilandra
1281,88,7,1011074,Lilith
1282,89,9,1011257,Lily Hollister
1283,90,8,1010337,Lionheart
1284,91,21,1010854,Living Lightning
1285,92,8,1011036,Living Mummy
1286,93,6,1011059,Living Tribunal
1287,94,12,1009403,Liz Osborn
1288,95,88,1009404,Lizard
1289,96,2,1010939,Lizard (Ultimate)
1290,97,6,1011414,Loa
1291,98,65,1009405,Lockheed
1292,99,82,1009406,Lockjaw
1293,0,30,1010363,Logan
1294,1,374,1009407,Loki
1295,2,0,1017299,Loki (LEGO Marvel Super Heroes)
1296,3,6,1010768,Loners
1297,4,86,1009408,Longshot
1298,5,4,1010940,Longshot (Ultimate)
1299,6,1,1011145,Lord Hawal
1300,7,0,1014980,Lord Tyger
1301,8,0,1011283,Lords of Avalon
1302,9,8,1009260,Lorna Dane
1303,10,0,1009409,Luckman
1304,11,1,1011405,Lucky Pierre
1305,12,0,1010751,Lucy in the Sky
1306,13,381,1009215,Luke Cage
1307,14,0,1011200,Luminals
1308,15,28,1010896,Lyja
1309,16,38,1011068,M (Monet St. Croix)
1310,17,5,1011004,M.O.D.A.M.
1311,18,2,1011320,M.O.D.O.G.
1312,19,46,1010726,M.O.D.O.K.
1313,20,0,1017321,M.O.D.O.K. (Iron Man 3 - The Official Game)
1314,21,2,1009418,Ma Gnuci
1315,22,0,1009314,Mac Gargan
1316,23,8,1010851,Mach IV
1317,24,94,1010805,Machine Man
1318,25,34,1009411,Mad Thinker
1319,26,16,1009412,Madame Hydra
1320,27,31,1010352,Madame Masque
1321,28,1,1010796,Madame Web (Julia Carpenter)
1322,29,2,1010724,Maddog
1323,30,17,1009509,Madelyne Pryor
1324,31,1,1011205,Madripoor
1325,32,84,1009413,Madrox
1326,33,4,1011053,Maelstrom
1327,34,13,1011328,Maestro
1328,35,7,1010867,Magdalene
1329,36,23,1009414,Maggott
1330,37,2,1010942,Magik (Amanda Sefton)
1331,38,94,1009415,Magik (Illyana Rasputin)
1332,39,0,1011135,Maginty
1333,40,59,1009416,Magma (Amara Aquilla)
1334,41,455,1009417,Magneto
1335,42,9,1010944,Magneto (Age of Apocalypse)
1336,43,10,1010945,Magneto (House of M)
1337,44,36,1010943,Magneto (Ultimate)
1338,45,0,1017477,Magneto (X-Men: Battle of the Atom)
1339,46,17,1010904,Magus (Adam Warlock)
1340,47,4,1011364,Magus (Technarch)
1341,48,0,1011085,Major Mapleleaf
1342,49,8,1010725,Makkari
1343,50,9,1009242,Malcolm Colcord
1344,51,0,1011229,Malice (Earth-161)
1345,52,141,1009420,Man-Thing
1346,53,26,1010811,Man-Wolf
1347,54,80,1009421,Mandarin
1348,55,1,1011243,Mandrill
1349,56,2,1009422,Mandroid
1350,57,9,1009423,Manta
1351,58,50,1011026,Mantis
1352,59,16,1009424,Marauders
1353,60,0,1015018,Marcus Van Sciver
1354,61,99,1011335,Maria Hill
1355,62,12,1009735,Mariko Yashida
1356,63,82,1009425,Marrow
1357,64,0,1011173,Marten Broadcloak
1358,65,0,1011263,Martin Li
1359,66,9,1011350,Marvel Apes
1360,67,49,1009427,Marvel Boy
1361,68,31,1011002,Marvel Zombies
1362,69,2,1011417,Marvex
1363,70,396,1009708,Mary Jane Watson
1364,71,2,1010993,Mary Jane Watson (House of M)
1365,72,45,1011203,Mary Jane Watson (Ultimate)
1366,73,3,1010869,Masked Marvel (Unrevealed)
1367,74,35,1010367,Masque
1368,75,6,1010732,Master Chief
1369,76,9,1009433,Master Mold
1370,77,46,1009434,Mastermind
1371,78,23,1011279,Masters of Evil
1372,79,0,1010877,Mathemanic
1373,80,0,1009677,Matsu'o Tsurayaba
1374,81,28,1009463,Matthew Murdock
1375,82,0,1010793,Mattie Franklin
1376,83,5,1009436,Mauler
1377,84,4,1010947,Maverick (Chris Bradley)
1378,85,4,1009437,Maverick (Christoph Nord)
1379,86,28,1011305,Maximus
1380,87,165,1009490,May Parker
1381,88,165,1009438,Medusa
1382,89,18,1011399,Meggan
1383,90,70,1009439,Meltdown
1384,91,41,1011241,Menace
1385,92,3,1011099,Mentallo
1386,93,1,1011184,Mentor
1387,94,120,1009440,Mephisto
1388,95,0,1009441,Mephistopheles
1389,96,19,1010681,Mercury
1390,97,32,1009442,Mesmero
1391,98,0,1009443,Metal Master
1392,99,1,1010361,Meteorite
1393,0,0,1011340,MI: 13
1394,1,0,1009444,Micro/Macro
1395,2,6,1010690,Microbe
1396,3,12,1011134,Microchip
1397,4,2,1010871,Micromax
1398,5,0,1010891,Midnight (Earth-811)
1399,6,3,1010924,Miek
1400,7,9,1009530,Mikhail Rasputin
1401,8,0,1011192,Millenium Guard
1402,9,25,1010894,Millie the Model
1403,10,36,1009445,Mimic
1404,11,1,1011204,Mindworm
1405,12,0,1013727,Miracleman
1406,13,52,1011424,Miss America
1407,14,4,1009446,Mister Fear
1408,15,96,1009447,Mister Sinister
1409,16,0,1017318,Mister Sinister (Deadpool)
1410,17,0,1010948,Mister Sinister (House of M)
1411,18,3,1011254,Mister Sinister (Ultimate)
1412,19,159,1010682,Misty Knight
1413,20,91,1011220,Mockingbird
1414,21,27,1009410,Moira MacTaggert
1415,22,2,1010941,Moira MacTaggert (Ultimate)
1416,23,50,1009448,Mojo
1417,24,69,1009449,Mole Man
1418,25,9,1011019,Molecule Man
1419,26,17,1010691,Molly Hayes
1420,27,2,1009541,Molly Von Richtofen
1421,28,7,1011370,Molten Man
1422,29,2,1010876,Mongoose
1423,30,0,1009450,Mongu (Unrevealed)
1424,31,2,1010331,Monster Badoon
1425,32,74,1017814,Moon Girl (Lunella Layfayette)
1426,33,250,1009452,Moon Knight
1427,34,1,1010949,Moon Knight (House of M)
1428,35,8,1014998,Moon Knight (Ultimate)
1429,36,68,1009451,Moondragon
1430,37,37,1010362,Moonstone
1431,38,90,1009454,Morbius
1432,39,1,1010902,Mordo
1433,40,6,1009455,Morg
1434,41,4,1009623,Morgan Stark
1435,42,9,1011008,Morlocks
1436,43,7,1011088,Morlun
1437,44,21,1009456,Morph
1438,45,9,1009457,Mother Askani
1439,46,0,1009458,Mr. Bumpo
1440,47,586,1009459,Mr. Fantastic
1441,48,52,1010950,Mr. Fantastic (Ultimate)
1442,49,1,1010900,Mr. Fish
1443,50,22,1009460,Mr. Fixit
1444,51,33,1010347,Mr. Hyde
1445,52,6,1010840,Mr. Immortal
1446,53,0,1014984,Mr. Meugniot
1447,54,25,1011244,Mr. Negative
1448,55,0,1009461,Mr. Payback
1449,56,7,1009462,Mr. X
1450,57,178,1017577,Ms. Marvel (Kamala Khan)
1451,58,0,1011372,MS2
1452,59,11,1011210,Mulholland Black
1453,60,41,1011056,Multiple Man
1454,61,4,1010826,MVP
1455,62,80,1009464,Mysterio
1456,63,0,1010951,Mysterio (Daniel Berkhart)
1457,64,2,1010952,Mysterio (Francis Klum)
1458,65,187,1009465,Mystique
1459,66,2,1010953,Mystique (Age of Apocalypse)
1460,67,1,1010954,Mystique (House of M)
1461,68,11,1011129,Mystique (Ultimate)
1462,69,2,1013483,Nakia (Nakia)
1463,70,306,1009466,Namor
